ID_CTE,CLASE,TIENE_ALT,TIENE_APOLO,TIENE_TDC,TIENE_SEGUROS,TIENE_BXI,TIENE_HIJOS,TIENE_AUTOS,TIENE_BIENES,TIENE_ESTUDIOS,TIENE_TELEFONO,TIENE_MAIL,FILENET,TDC_COMPRA,TXN_SUC,TXNS,ACTIVO,NH_N2,NH,TOTAL_ALT,TOTAL_APOLO,TOTAL_TDC,TOTAL_SEGUROS,SDO_CAPTACION,SDO_CORTE,MONTO_NOMINA,PORC_GASTADO,ANIO_ALTA_CTE,GENERACION_CTE,ESTADOCLAV,ESTADODES,FUENTEINGDES,INGRESOSMENDES,SEGMENTOMKTDES,SEXO,ESTADOCIV,REGIMENMAT,FECHA_INFORMACION,FAMILIA,TOTAL_PRODUCTOS,LEYENDA,BANCA,BANCO,NUMEROCIF,VISTA,BXI,EMAIL,HIJOSNUM,AUTOSNUM,BIENESNUM,TRATAMIENTO,NIVELESTDES,ESTATUSDES,TIPOTEL1,CODIGOPOS,ANIO_MES_ALTA_CTE,ANIO_NAC_CTE,ANIO_MES_NAC_CTE,CLUSTER,TOTAL,Municipio
1.02E+11,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,9427,866,0,1.00E+21,2009,Generacion Y,10,DGO,Sueldo,$ 15001 A $ 35000,PERSONAL BASICO TRANSICION,F,C,S,10/31/2020,2,2,CON GASTO,Comercial,BANORTE,23243854,1,1,27,0,0,0,ND,Preparatoria,Prospecto,C,35000,2009-0,85,8507,18,1,Gomez Palacio
1.07E+11,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,2,0,0,0,1170,3035,7247,138.77,2017,Generacion Y,30,VER,Sueldo,$  2001 A $ 3000,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,52929624,2,0,30,0,0,0,LIC,Otros,Activo,C,91779,2017-1,92,9208,5,1,Veracruz
1.06E+11,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,526,2833,4262,50.43,2016,Baby Boombers,15,MEX,Sueldo,$  4001 A $ 7500,PERSONAL MASIVO,F,C,S,10/31/2020,2,1,CON GASTO,Comercial,BANORTE,46541147,1,0,0,0,1,1,ND,Preparatoria,Prospecto,C,56624,2016-0,50,5005,1,1,Chalco
1.03E+11,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,3816,12353,12472,0.96,2012,Baby Boombers,28,TAMPS,Sueldo,$ 15001 A $ 35000,PERSONAL BASICO,F,C,M,10/31/2020,6,3,CON CAPACID,Comercial,BANORTE,30922868,1,1,23,4,0,0,MAE,Licenciatura (Profesional),Activo,C,89080,2012-0,55,5509,17,1,Tampico
1.05E+11,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,1.00E+21,2014,Generacion Y,19,NL,Sueldo,$  4001 A $ 7500,PERSONAL BASICO TRANSICION,M,S,D,10/31/2020,1,2,CON GASTO,Comercial,BANORTE,38630015,2,0,20,0,1,0,ND,Otros,Activo,C,64830,2014-0,85,8507,14,1,Monterrey
1.08E+11,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,64,76,5253,6847.76,2018,Sin Generacion,9,CHIH,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,55486059,1,0,25,0,0,0,ND,Secundaria,Activo,D,32000,2018-0,0,2,5,1,Juarez
1.05E+11,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,13095,17562,7288,-58.5,2014,Generacion X,14,JAL,Sueldo,$ 10001 A $ 15000,PERSONAL MEDIO,M,C,M,10/31/2020,2,1,CON SALDO,Comercial,BANORTE,40593867,1,1,22,0,0,0,SR,Licenciatura (Profesional),Prospecto,C,45190,2014-0,72,7206,19,1,Zapopan
1.05E+11,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1.00E+21,2014,Generacion X,26,SON,Sueldo,$  7501 A $10000,PERSONAL MASIVO,M,C,S,10/31/2020,2,1,CON GASTO,Comercial,BANORTE,39497008,2,0,0,0,0,0,ND,Preparatoria,Prospecto,C,84200,2014-0,79,7907,4,1,Agua Prieta
1.07E+11,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,3232,8381,15933,90.09,2017,Generacion Y,14,JAL,Sueldo,$ 10001 A $ 15000,PERSONAL BASICO TRANSICION,F,S,D,10/31/2020,1,2,CON GASTO,Comercial,BANORTE,51509457,1,0,22,0,0,0,ND,Otros,Activo,C,45200,2017-0,81,8106,18,1,Zapopan
1.02E+11,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1.00E+21,2009,Generacion Y,15,MEX,Sueldo,$  2001 A $ 3000,PERSONAL BASICO TRANSICION,F,S,D,10/31/2020,1,2,CON GASTO,Comercial,BANORTE,22544132,0,1,21,0,1,1,ND,Otros,Activo,C,51367,2009-0,84,8403,10,1,Zinacantepec
1.06E+11,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,2519,1542,6889,346.66,2015,Generacion Y,24,SLP,Sueldo,MENOS DE $2000,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,44795126,1,0,22,0,0,0,CP,Licenciatura (Profesional),Prospecto,C,78436,2015-1,91,9110,5,1,Soledad de Graciano Sanchez
1.06E+11,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,2490,3267,4800,46.94,2016,Generacion Y,15,MEX,Sueldo,MENOS DE $2000,PERSONAL BASICO TRANSICION,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,46444088,1,1,21,0,0,0,LIC,Licenciatura (Profesional),Prospecto,C,57138,2016-0,93,9306,5,1,Nezahualcoyotl
1.05E+11,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1.00E+21,2014,Baby Boombers,1,CDMX,Sueldo,MENOS DE $2000,PERSONAL SIN CAPTACION,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,39613296,0,0,23,0,0,0,ND,Otros,Prospecto,C,10100,2014-0,55,5508,10,1,SIN MUNICIPIO
1.07E+11,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,68,1,189,24768.42,2017,Generacion Y,9,CHIH,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,50651842,1,0,29,0,0,0,ND,Otros,Prospecto,D,32000,2017-0,97,9707,5,1,Juarez
1.08E+11,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,2219,4077,4000,-1.88,2019,Generacion Y,1,CDMX,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON SALDO,Comercial,BANORTE,58425508,1,0,28,0,0,0,ND,Otros,Prospecto,C,5039,2019-0,95,9503,19,1,SIN MUNICIPIO
1.07E+11,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1.00E+21,2018,Baby Boombers,20,OAX,Sueldo,$ 10001 A $ 15000,PERSONAL BASICO,M,C,M,10/31/2020,2,1,CON GASTO,Comercial,BANORTE,53827636,0,0,19,0,1,1,ND,Preparatoria,Prospecto,C,69000,2018-0,58,5804,10,1,Heroica Ciudad de Huajuapan de Leon
1.09E+11,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1168,2224,16220,629.44,2019,Generacion Y,6,COAH,Sueldo,MENOS DE $2000,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,59768301,1,0,18,0,0,0,ND,Otros,Prospecto,C,25084,2019-0,99,9905,5,1,SIN MUNICIPIO
1.05E+11,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1.00E+21,2014,Baby Boombers,14,JAL,Ingreso por Ventas,$  4001 A $ 7500,PERSONAL SIN CAPTACION,F,C,M,10/31/2020,2,1,CON GASTO,Comercial,BANORTE,39052980,0,0,0,0,0,0,ND,Carrera Tecnica,Prospecto,C,44810,2014-0,52,5212,10,1,Guadalajara
1.05E+11,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,57,70,0,1.00E+21,2015,Generacion X,7,COL,Sueldo,$ 10001 A $ 15000,PERSONAL BASICO,F,S,D,10/31/2020,1,3,CON GASTO,Comercial,BANORTE,41901897,1,0,24,0,0,0,ND,Secundaria,Prospecto,C,28984,2015-0,69,6906,18,1,Villa de Alvarez
1.08E+11,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,5657,33475,5803,-82.66,2019,Generacion Y,25,SIN,Sueldo,$ 15001 A $ 35000,PERSONAL BASICO TRANSICION,F,C,M,10/31/2020,2,3,CON SALDO,Comercial,BANORTE,58152095,1,1,30,0,0,0,LIC,Licenciatura (Profesional),Activo,C,81370,2019-0,90,9010,6,1,Ahome
1.06E+11,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,126,492,17494,3452.36,2016,Generacion Y,11,GTO,Sueldo,$ 10001 A $ 15000,PERSONAL BASICO TRANSICION,M,C,S,10/31/2020,2,3,CON GASTO,Comercial,BANORTE,48827680,1,0,24,0,1,1,ND,Otros,Activo,C,36263,2016-1,89,8902,6,1,Guanajuato
1.08E+11,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,7,7,0,1.00E+21,2018,Generacion Y,19,NL,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,56732380,1,0,0,0,0,0,ND,Otros,Prospecto,D,64000,2018-1,94,9403,5,1,Monterrey
1.09E+11,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,241,2489,2489,0,2020,Generacion Y,3,BC,Sueldo,MENOS DE $2000,PERSONAL MASIVO,F,C,M,10/31/2020,2,1,CON CAPACID,Comercial,BANORTE,64145462,1,0,0,0,0,0,ND,Secundaria,Prospecto,D,22460,2020-1,96,9601,5,1,SIN MUNICIPIO
1.06E+11,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,141,1,1438,214592.53,2015,Generacion Y,22,QRO,Sueldo,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,44815738,1,0,0,0,0,0,ND,Otros,Activo,C,76138,2015-1,96,9610,5,1,Queretaro
1.07E+11,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,2,0,1,0,3,3,0,1.00E+21,2017,Generacion X,16,MICH,Ingreso por Ventas,$ 15001 A $ 35000,PERSONAL BASICO,F,C,S,10/31/2020,2,2,CON GASTO,Comercial,BANORTE,52247746,2,0,0,0,0,0,ND,Secundaria,Prospecto,C,58720,2017-1,76,7608,18,1,Zacapu
1.09E+11,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1.00E+21,2020,Generacion Y,9,CHIH,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,M,10/31/2020,2,1,CON GASTO,Comercial,BANORTE,62082607,1,0,0,0,0,0,ND,Secundaria,Prospecto,D,32575,2020-0,90,9011,5,1,Juarez
1.09E+11,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,105,105,0,1.00E+21,2020,Generacion Z,3,BC,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,63224497,1,0,0,0,0,0,ND,Preparatoria,Prospecto,C,22644,2020-0,2,202,5,1,SIN MUNICIPIO
1.04E+11,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1736,46,4557,9717.75,2014,Generacion X,6,COAH,Sueldo,$ 35001 A $ 50000,PERSONAL BASICO,M,C,S,10/31/2020,2,2,CON GASTO,Comercial,BANORTE,38375236,1,0,0,0,0,0,ND,Carrera Tecnica,Prospecto,C,26083,2014-0,72,7202,14,1,SIN MUNICIPIO
1.09E+11,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,2,0,0,0,67,67,0,1.00E+21,2019,Generacion Y,1,CDMX,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,U,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,60619829,2,0,19,0,0,0,ND,Otros,Prospecto,C,7850,2019-1,91,9101,5,1,SIN MUNICIPIO
1.06E+11,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,2,5,0,1.00E+21,2016,Generacion Y,1,CDMX,Sueldo,MENOS DE $2000,PERSONAL BASICO TRANSICION,M,S,D,10/31/2020,1,3,CON GASTO,Comercial,BANORTE,45159970,1,0,23,0,0,0,ND,Otros,Prospecto,C,3400,2016-0,84,8407,6,1,SIN MUNICIPIO
1.03E+11,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,98,99,0,1.00E+21,2012,Baby Boombers,1,CDMX,No Identificado,No Identificado,PERSONAL MASIVO,F,C,M,10/31/2020,2,1,CON GASTO,Comercial,BANORTE,30061360,1,0,23,0,0,1,ND,Secundaria,Prospecto,D,8810,2012-0,64,6412,4,1,SIN MUNICIPIO
1.08E+11,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,4,4,0,1.00E+21,2018,Generacion X,23,Q ROO,No Identificado,No Identificado,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,56156176,1,0,0,0,0,0,ND,Otros,Activo,C,77728,2018-1,74,7402,5,1,Solidaridad
1.05E+11,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1363,0,42264,70439450,2014,Generacion X,14,JAL,Sueldo,$ 15001 A $ 35000,PERSONAL MEDIO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,39881625,1,0,0,0,0,0,ND,Otros,Activo,C,45136,2014-0,68,6804,7,1,Zapopan
1.07E+11,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,2,0,0,79,1,2651,335475.94,2017,Generacion Y,18,NAY,Sueldo,$ 15001 A $ 35000,PERSONAL BASICO TRANSICION,F,S,D,10/31/2020,1,2,CON GASTO,Comercial,BANORTE,50404184,1,1,20,0,0,1,SRITA,Preparatoria,Prospecto,C,63737,2017-0,81,8103,14,1,Bahia de Banderas
1.08E+11,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,2,1,0,1,123,175,0,1.00E+21,2018,Baby Boombers,15,MEX,Sueldo,$ 15001 A $ 35000,PERSONAL BASICO,F,S,D,10/31/2020,1,3,CON GASTO,Comercial,BANORTE,55415147,2,0,22,0,0,0,ND,Licenciatura (Profesional),Prospecto,C,54460,2018-0,64,6401,6,1,Nicolas Romero
1.06E+11,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,37,37,11870,31938.4,2016,Baby Boombers,24,SLP,Sueldo,$  7501 A $10000,PERSONAL MASIVO,F,C,S,10/31/2020,2,1,CON GASTO,Comercial,BANORTE,47301308,1,0,0,0,0,0,ND,Carrera Tecnica,Prospecto,C,78390,2016-0,56,5603,7,1,San Luis Potosi
1.07E+11,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,377,3400,0,1.00E+21,2016,Baby Boombers,9,CHIH,Sueldo,MENOS DE $2000,PERSONAL BASICO,M,C,M,10/31/2020,2,1,CON GASTO,Comercial,BANORTE,48944592,1,1,26,0,0,0,ND,Otros,Prospecto,C,32060,2016-1,59,5902,7,1,Juarez
1.09E+11,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1174,1584,6586,315.89,2020,Generacion Y,19,NL,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,63961620,1,0,19,0,0,0,ND,Otros,Prospecto,D,66600,2020-0,96,9608,5,1,Apodaca
1.09E+11,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,565,2297,7074,207.99,2020,Generacion Y,19,NL,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,64012751,1,0,0,0,0,0,ND,Otros,Prospecto,D,66655,2020-1,90,9005,5,1,Pesqueria
1.09E+11,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,2,2,0,1.00E+21,2020,Generacion Y,31,YUC,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,62977194,1,0,0,0,0,0,ND,Otros,Prospecto,D,97070,2020-0,91,9111,5,1,Merida
1.06E+11,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,684,40,9463,23778.34,2016,Generacion Y,11,GTO,Sueldo,$  7501 A $10000,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,48333366,1,0,22,0,0,0,ND,Carrera Tecnica,Activo,C,37355,2016-1,96,9611,5,1,Leon
1.05E+11,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,2,0,0,0,170,1460,0,1.00E+21,2014,Generacion Y,10,DGO,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,M,10/31/2020,2,1,CON GASTO,Comercial,BANORTE,40212345,2,0,0,0,0,0,ND,Otros,Prospecto,C,34490,2014-0,90,9005,7,1,San Juan del Rio
1.09E+11,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,2,0,0,0,466,959,6380,565.48,2020,Generacion Y,3,BC,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,61559783,2,0,26,0,0,0,ING,Secundaria,Prospecto,C,21270,2020-0,85,8507,5,1,SIN MUNICIPIO
1.09E+11,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,861,1918,8823,360.07,2020,Generacion Y,3,BC,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,63234275,1,0,23,0,0,0,ND,Preparatoria,Prospecto,C,22236,2020-0,99,9909,5,1,SIN MUNICIPIO
1.06E+11,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,2,1,2,24,78,6282,7926.31,2015,Generacion Y,26,SON,Sueldo,$ 10001 A $ 15000,PERSONAL BASICO TRANSICION,M,S,D,10/31/2020,1,4,CON GASTO,Comercial,BANORTE,44485744,1,1,27,0,1,1,ND,Licenciatura (Profesional),Prospecto,C,85136,2015-1,96,9606,6,1,Cajeme
1.04E+11,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1.00E+21,2013,Generacion X,19,NL,Sueldo,$  3001 A $ 4000,PERSONAL BASICO,F,S,D,10/31/2020,1,2,CON GASTO,Comercial,BANORTE,36912380,1,0,0,0,1,1,ND,Otros,Activo,C,64100,2013-0,65,6508,14,1,Monterrey
1.09E+11,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1.00E+21,2020,Generacion Y,23,Q ROO,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,63311771,1,0,0,0,0,0,ND,Carrera Tecnica,Prospecto,C,77760,2020-0,96,9603,5,1,Tulum
1.08E+11,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,165,0,8361,8361200,2019,Generacion Y,15,MEX,Sueldo,$ 15001 A $ 35000,PERSONAL BASICO,M,C,S,10/31/2020,5,1,CON GASTO,Comercial,BANORTE,57611014,1,1,22,3,1,1,ND,Licenciatura (Profesional),Prospecto,C,55800,2019-0,80,8007,17,1,Teotihuacan
1.09E+11,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1.00E+21,2020,Generacion Y,26,SON,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,61473461,1,0,0,0,0,0,ND,Otros,Activo,D,85050,2020-0,91,9107,5,1,Cajeme
1.08E+11,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,852,2255,4138,83.48,2018,Generacion X,26,SON,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,M,10/31/2020,2,1,CON GASTO,Comercial,BANORTE,55524211,1,0,21,0,0,0,ND,Carrera Tecnica,Prospecto,C,85980,2018-0,72,7207,9,1,Huatabampo
1.06E+11,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,5071,5071,0,1.00E+21,2016,Generacion Y,19,NL,Sueldo,$  4001 A $ 7500,PERSONAL BASICO TRANSICION,M,C,M,10/31/2020,2,1,CON GASTO,Comercial,BANORTE,47046354,1,0,0,0,0,1,ND,Licenciatura (Profesional),Prospecto,D,67485,2016-0,89,8905,7,1,Cadereyta Jimenez
1.03E+11,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.00E+21,2011,Generacion X,10,DGO,Sueldo,MENOS DE $2000,PERSONAL SIN CAPTACION,F,C,M,10/31/2020,2,1,CON GASTO,Comercial,BANORTE,27924669,0,0,23,0,0,0,ND,Primaria,Prospecto,C,35049,2011-0,74,7411,15,1,Gomez Palacio
1.07E+11,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,1.00E+21,2017,Baby Boombers,11,GTO,Sueldo,MENOS DE $2000,PERSONAL BASICO,M,C,M,10/31/2020,2,1,CON GASTO,Comercial,BANORTE,50472341,0,0,0,0,0,0,ND,Secundaria,Prospecto,C,38024,2017-0,58,5811,10,1,Celaya
1.04E+11,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,112,22,7294,32906.74,2013,Baby Boombers,31,YUC,Sueldo,$  3001 A $ 4000,PERSONAL MASIVO,M,C,S,10/31/2020,2,1,CON GASTO,Comercial,BANORTE,35123161,1,0,13,0,0,0,ND,Primaria,Prospecto,0,97343,2013-0,52,5212,7,1,Ixil
1.08E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,377,37,0,1.00E+21,2019,Generacion Y,15,MEX,Sueldo,MENOS DE $2000,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,58113413,1,0,0,0,0,0,ND,Otros,Prospecto,0,57820,2019-0,88,8802,13,1,Nezahualcoyotl
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,2797,6900,15909,130.57,2020,Generacion Y,24,SLP,No Identificado,No Identificado,PERSONAL BASICO TRANSICION,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,62140269,1,0,0,0,0,0,ND,Otros,Activo,0,78370,2020-0,83,8307,3,1,San Luis Potosi
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,9,5,9911,198120,2020,Baby Boombers,6,COAH,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,61407834,1,0,0,0,0,0,ND,Secundaria,Prospecto,0,26200,2020-0,57,5712,13,1,SIN MUNICIPIO
1.05E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,56706,55787,10073,-81.94,2015,Generacion X,19,NL,Sueldo,MENOS DE $2000,PERSONAL MEDIO,F,S,D,10/31/2020,1,1,CON SALDO,Comercial,BANORTE,43053796,1,0,0,0,0,0,ND,Otros,Prospecto,0,64000,2015-0,66,6603,19,1,Monterrey
1.08E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,2157,15,2963,19118.09,2018,Generacion X,7,COL,No Identificado,No Identificado,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,55559626,1,0,0,0,0,0,ND,Otros,Activo,0,28984,2018-0,75,7501,3,1,Villa de Alvarez
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,5,5,0,1.00E+21,2020,Generacion Y,26,SON,No Identificado,No Identificado,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,62442361,1,0,0,0,0,0,ND,Otros,Activo,0,85532,2020-0,95,9503,3,1,SIN MUNICIPIO
1.05E+11,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.00E+21,2014,Generacion X,9,CHIH,No Identificado,No Identificado,PERSONAL SIN CAPTACION,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,40746022,0,0,0,0,0,0,ND,Otros,Activo,0,32594,2014-1,76,7607,6,1,Juarez
1.07E+11,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,405,160,6919,4236.71,2017,Generacion Y,11,GTO,Sueldo,$  4001 A $ 7500,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,52598553,1,0,23,0,0,0,ND,Secundaria,Activo,0,37450,2017-1,96,9601,13,1,Leon
1.04E+11,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1.00E+21,2013,Generacion X,15,MEX,Sueldo,$ 10001 A $ 15000,PERSONAL SIN CAPTACION,F,C,S,10/31/2020,2,1,CON GASTO,Comercial,BANORTE,34967246,0,0,20,0,1,1,LIC,Diplomado-Especialidad,Prospecto,0,54870,2013-0,71,7110,10,1,Cuautitlan
1.06E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,9648,831583.62,2016,Baby Boombers,12,GRO,Sueldo,$  7501 A $10000,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,47230897,1,0,0,0,0,0,ND,Otros,Activo,0,39770,2016-0,53,5306,13,1,Acapulco de Juarez
1.02E+11,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,939,6974,6928,-0.66,2009,Baby Boombers,1,CDMX,No Identificado,$ 10001 A $ 15000,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON SALDO,Comercial,BANORTE,22169770,1,0,21,0,0,0,ND,Otros,Activo,0,4380,2009-0,52,5207,19,1,SIN MUNICIPIO
